"id","period_raw","period_date","province_name","projection_value","projection_type","data_source","loaded_at"
16763,"mar-24","2024-03-01","Canar",6,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16764,"mar-24","2024-03-01","Los Rios",19,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16765,"mar-24","2024-03-01","Cotopaxi",12,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16766,"mar-24","2024-03-01","Pastaza",1,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16767,"mar-24","2024-03-01","Esmeraldas",3,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16768,"mar-24","2024-03-01","Galapagos",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16769,"mar-24","2024-03-01","Napo",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16770,"mar-24","2024-03-01","Carchi",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16771,"mar-24","2024-03-01","Zamora Chinchipe",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16772,"mar-24","2024-03-01","Orellana",5,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16773,"mar-24","2024-03-01","Sucumbios",20,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16774,"mar-24","2024-03-01","Bolivar",5,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16775,"mar-24","2024-03-01","Morona Santiago",5,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16776,"mar-24","2024-03-01","Santa Elena",1,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16777,"abr-24","2024-04-01","Pichincha",1593,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16778,"abr-24","2024-04-01","Guayas",1412,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16779,"abr-24","2024-04-01","Azuay",223,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16780,"abr-24","2024-04-01","Tungurahua",168,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16781,"abr-24","2024-04-01","Imbabura",170,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16782,"abr-24","2024-04-01","Manabi",47,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16783,"abr-24","2024-04-01","Chimborazo",46,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16784,"abr-24","2024-04-01","Loja",71,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16785,"abr-24","2024-04-01","El Oro",12,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16786,"abr-24","2024-04-01","Santo Domingo",12,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16787,"abr-24","2024-04-01","Canar",6,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16788,"abr-24","2024-04-01","Los Rios",21,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16789,"abr-24","2024-04-01","Cotopaxi",12,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16790,"abr-24","2024-04-01","Pastaza",2,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16791,"abr-24","2024-04-01","Esmeraldas",3,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16792,"abr-24","2024-04-01","Galapagos",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16793,"abr-24","2024-04-01","Napo",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16794,"abr-24","2024-04-01","Carchi",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16795,"abr-24","2024-04-01","Zamora Chinchipe",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16796,"abr-24","2024-04-01","Orellana",5,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16797,"abr-24","2024-04-01","Sucumbios",25,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16798,"abr-24","2024-04-01","Bolivar",6,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16799,"abr-24","2024-04-01","Morona Santiago",5,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16800,"abr-24","2024-04-01","Santa Elena",1,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16801,"may-24","2024-05-01","Pichincha",1593,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16802,"may-24","2024-05-01","Guayas",1471,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16803,"may-24","2024-05-01","Azuay",231,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16804,"may-24","2024-05-01","Tungurahua",250,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16805,"may-24","2024-05-01","Imbabura",185,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16806,"may-24","2024-05-01","Manabi",47,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16807,"may-24","2024-05-01","Chimborazo",46,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16808,"may-24","2024-05-01","Loja",76,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16809,"may-24","2024-05-01","El Oro",13,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16810,"may-24","2024-05-01","Santo Domingo",13,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16811,"may-24","2024-05-01","Canar",6,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16812,"may-24","2024-05-01","Los Rios",22,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16813,"may-24","2024-05-01","Cotopaxi",13,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16814,"may-24","2024-05-01","Pastaza",2,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16815,"may-24","2024-05-01","Esmeraldas",4,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16816,"may-24","2024-05-01","Galapagos",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16817,"may-24","2024-05-01","Napo",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16818,"may-24","2024-05-01","Carchi",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16819,"may-24","2024-05-01","Zamora Chinchipe",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16820,"may-24","2024-05-01","Orellana",5,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16821,"may-24","2024-05-01","Sucumbios",26,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16822,"may-24","2024-05-01","Bolivar",6,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16823,"may-24","2024-05-01","Morona Santiago",5,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16824,"may-24","2024-05-01","Santa Elena",1,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16825,"jun-24","2024-06-01","Pichincha",1593,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16826,"jun-24","2024-06-01","Guayas",1590,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16827,"jun-24","2024-06-01","Azuay",249,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16828,"jun-24","2024-06-01","Tungurahua",265,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16829,"jun-24","2024-06-01","Imbabura",207,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16830,"jun-24","2024-06-01","Manabi",47,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16831,"jun-24","2024-06-01","Chimborazo",46,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16832,"jun-24","2024-06-01","Loja",81,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16833,"jun-24","2024-06-01","El Oro",14,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16834,"jun-24","2024-06-01","Santo Domingo",14,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16835,"jun-24","2024-06-01","Canar",7,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16836,"jun-24","2024-06-01","Los Rios",23,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16837,"jun-24","2024-06-01","Cotopaxi",14,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16838,"jun-24","2024-06-01","Pastaza",2,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16839,"jun-24","2024-06-01","Esmeraldas",4,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16840,"jun-24","2024-06-01","Galapagos",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16841,"jun-24","2024-06-01","Napo",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16842,"jun-24","2024-06-01","Carchi",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16843,"jun-24","2024-06-01","Zamora Chinchipe",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16844,"jun-24","2024-06-01","Orellana",6,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16845,"jun-24","2024-06-01","Sucumbios",28,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16846,"jun-24","2024-06-01","Bolivar",7,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16847,"jun-24","2024-06-01","Morona Santiago",7,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16848,"jun-24","2024-06-01","Santa Elena",1,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16849,"jul-24","2024-07-01","Pichincha",1593,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16850,"jul-24","2024-07-01","Guayas",1707,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16851,"jul-24","2024-07-01","Azuay",268,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16852,"jul-24","2024-07-01","Tungurahua",282,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16853,"jul-24","2024-07-01","Imbabura",226,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16854,"jul-24","2024-07-01","Manabi",47,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16855,"jul-24","2024-07-01","Chimborazo",46,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16856,"jul-24","2024-07-01","Loja",87,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16857,"jul-24","2024-07-01","El Oro",14,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16858,"jul-24","2024-07-01","Santo Domingo",15,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16859,"jul-24","2024-07-01","Canar",7,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16860,"jul-24","2024-07-01","Los Rios",26,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16861,"jul-24","2024-07-01","Cotopaxi",15,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16862,"jul-24","2024-07-01","Pastaza",2,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16863,"jul-24","2024-07-01","Esmeraldas",4,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16864,"jul-24","2024-07-01","Galapagos",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16865,"jul-24","2024-07-01","Napo",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16866,"jul-24","2024-07-01","Carchi",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16867,"jul-24","2024-07-01","Zamora Chinchipe",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16868,"jul-24","2024-07-01","Orellana",6,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16869,"jul-24","2024-07-01","Sucumbios",33,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16870,"jul-24","2024-07-01","Bolivar",7,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16871,"jul-24","2024-07-01","Morona Santiago",11,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16872,"jul-24","2024-07-01","Santa Elena",1,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16873,"ago-24","2024-08-01","Pichincha",1593,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16874,"ago-24","2024-08-01","Guayas",1844,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16875,"ago-24","2024-08-01","Azuay",291,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16876,"ago-24","2024-08-01","Tungurahua",296,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16877,"ago-24","2024-08-01","Imbabura",239,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16878,"ago-24","2024-08-01","Manabi",47,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16879,"ago-24","2024-08-01","Chimborazo",46,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16880,"ago-24","2024-08-01","Loja",94,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16881,"ago-24","2024-08-01","El Oro",16,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16882,"ago-24","2024-08-01","Santo Domingo",16,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16883,"ago-24","2024-08-01","Canar",8,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16884,"ago-24","2024-08-01","Los Rios",27,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16885,"ago-24","2024-08-01","Cotopaxi",16,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16886,"ago-24","2024-08-01","Pastaza",2,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16887,"ago-24","2024-08-01","Esmeraldas",5,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16888,"ago-24","2024-08-01","Galapagos",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16889,"ago-24","2024-08-01","Napo",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16890,"ago-24","2024-08-01","Carchi",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16891,"ago-24","2024-08-01","Zamora Chinchipe",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16892,"ago-24","2024-08-01","Orellana",7,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16893,"ago-24","2024-08-01","Sucumbios",34,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16894,"ago-24","2024-08-01","Bolivar",11,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16895,"ago-24","2024-08-01","Morona Santiago",11,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16896,"ago-24","2024-08-01","Santa Elena",1,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16897,"sept-24","2024-09-01","Pichincha",1686,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16898,"sept-24","2024-09-01","Guayas",1934,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16899,"sept-24","2024-09-01","Azuay",304,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16900,"sept-24","2024-09-01","Tungurahua",296,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16901,"sept-24","2024-09-01","Imbabura",245,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16902,"sept-24","2024-09-01","Manabi",47,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16903,"sept-24","2024-09-01","Chimborazo",46,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16904,"sept-24","2024-09-01","Loja",99,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16905,"sept-24","2024-09-01","El Oro",17,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16906,"sept-24","2024-09-01","Santo Domingo",16,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16907,"sept-24","2024-09-01","Canar",8,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16908,"sept-24","2024-09-01","Los Rios",28,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16909,"sept-24","2024-09-01","Cotopaxi",16,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16910,"sept-24","2024-09-01","Pastaza",2,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16911,"sept-24","2024-09-01","Esmeraldas",5,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16912,"sept-24","2024-09-01","Galapagos",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16913,"sept-24","2024-09-01","Napo",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16914,"sept-24","2024-09-01","Carchi",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16915,"sept-24","2024-09-01","Zamora Chinchipe",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16916,"sept-24","2024-09-01","Orellana",8,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16917,"sept-24","2024-09-01","Sucumbios",39,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16918,"sept-24","2024-09-01","Bolivar",11,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16919,"sept-24","2024-09-01","Morona Santiago",12,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16920,"sept-24","2024-09-01","Santa Elena",1,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16921,"oct-24","2024-10-01","Pichincha",1747,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16922,"oct-24","2024-10-01","Guayas",2040,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16923,"oct-24","2024-10-01","Azuay",331,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16924,"oct-24","2024-10-01","Tungurahua",297,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16925,"oct-24","2024-10-01","Imbabura",254,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16926,"oct-24","2024-10-01","Manabi",47,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16927,"oct-24","2024-10-01","Chimborazo",46,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16928,"oct-24","2024-10-01","Loja",103,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16929,"oct-24","2024-10-01","El Oro",18,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16930,"oct-24","2024-10-01","Santo Domingo",17,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16931,"oct-24","2024-10-01","Canar",8,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16932,"oct-24","2024-10-01","Los Rios",29,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16933,"oct-24","2024-10-01","Cotopaxi",16,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16934,"oct-24","2024-10-01","Pastaza",2,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16935,"oct-24","2024-10-01","Esmeraldas",5,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16936,"oct-24","2024-10-01","Galapagos",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16937,"oct-24","2024-10-01","Napo",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16938,"oct-24","2024-10-01","Carchi",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16939,"oct-24","2024-10-01","Zamora Chinchipe",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16940,"oct-24","2024-10-01","Orellana",8,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16941,"oct-24","2024-10-01","Sucumbios",39,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16942,"oct-24","2024-10-01","Bolivar",16,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16943,"oct-24","2024-10-01","Morona Santiago",16,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16944,"oct-24","2024-10-01","Santa Elena",1,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16945,"nov-24","2024-11-01","Pichincha",1834,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16946,"nov-24","2024-11-01","Guayas",2148,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16947,"nov-24","2024-11-01","Azuay",349,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16948,"nov-24","2024-11-01","Tungurahua",298,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16949,"nov-24","2024-11-01","Imbabura",256,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16950,"nov-24","2024-11-01","Manabi",47,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16951,"nov-24","2024-11-01","Chimborazo",46,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16952,"nov-24","2024-11-01","Loja",107,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16953,"nov-24","2024-11-01","El Oro",18,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16954,"nov-24","2024-11-01","Santo Domingo",17,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16955,"nov-24","2024-11-01","Canar",8,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16956,"nov-24","2024-11-01","Los Rios",33,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16957,"nov-24","2024-11-01","Cotopaxi",20,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16958,"nov-24","2024-11-01","Pastaza",2,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16959,"nov-24","2024-11-01","Esmeraldas",5,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16960,"nov-24","2024-11-01","Galapagos",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16961,"nov-24","2024-11-01","Napo",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16962,"nov-24","2024-11-01","Carchi",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16963,"nov-24","2024-11-01","Zamora Chinchipe",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16964,"nov-24","2024-11-01","Orellana",8,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16965,"nov-24","2024-11-01","Sucumbios",39,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16966,"nov-24","2024-11-01","Bolivar",20,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16967,"nov-24","2024-11-01","Morona Santiago",20,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16968,"nov-24","2024-11-01","Santa Elena",1,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16969,"dic-24","2024-12-01","Pichincha",1941,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16970,"dic-24","2024-12-01","Guayas",2258,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16971,"dic-24","2024-12-01","Azuay",353,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16972,"dic-24","2024-12-01","Tungurahua",298,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16973,"dic-24","2024-12-01","Imbabura",266,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16974,"dic-24","2024-12-01","Manabi",47,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16975,"dic-24","2024-12-01","Chimborazo",46,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16976,"dic-24","2024-12-01","Loja",112,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16977,"dic-24","2024-12-01","El Oro",19,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16978,"dic-24","2024-12-01","Santo Domingo",18,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16979,"dic-24","2024-12-01","Canar",8,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16980,"dic-24","2024-12-01","Los Rios",33,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16981,"dic-24","2024-12-01","Cotopaxi",20,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16982,"dic-24","2024-12-01","Pastaza",2,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16983,"dic-24","2024-12-01","Esmeraldas",6,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16984,"dic-24","2024-12-01","Galapagos",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16985,"dic-24","2024-12-01","Napo",1,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16986,"dic-24","2024-12-01","Carchi",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16987,"dic-24","2024-12-01","Zamora Chinchipe",0,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16988,"dic-24","2024-12-01","Orellana",8,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16989,"dic-24","2024-12-01","Sucumbios",39,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16990,"dic-24","2024-12-01","Bolivar",20,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16991,"dic-24","2024-12-01","Morona Santiago",20,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16992,"dic-24","2024-12-01","Santa Elena",1,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16993,"ene-25","2025-01-01","Pichincha",2028,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16994,"ene-25","2025-01-01","Guayas",2326,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16995,"ene-25","2025-01-01","Azuay",387,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16996,"ene-25","2025-01-01","Tungurahua",300,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
16997,"ene-25","2025-01-01","Imbabura",291,"Optimistic","bdd.xlsx","2025-05-26 22:57:47.614797-05"
